x,y,dist,x_real,y_real,z_real,dist_real,orient,direct,SrcNum,DetNum,OptGrp
19.092,-31.820,18.000,NaN,NaN,NaN,NaN,hori,diagonal,S10,D10,head
19.092,-44.548,40.249,NaN,NaN,NaN,NaN,vert,diagonal,S10,D12,head
19.092,-57.276,64.900,NaN,NaN,NaN,NaN,vert,diagonal,S10,D14,head
19.092,-70.004,90.000,NaN,NaN,NaN,NaN,vert,diagonal,S10,D16,head
19.092,-31.820,40.249,NaN,NaN,NaN,NaN,vert,antidiag,S12,D09,head
19.092,-44.548,18.000,NaN,NaN,NaN,NaN,hori,antidiag,S12,D10,head
19.092,-57.276,18.000,NaN,NaN,NaN,NaN,hori,diagonal,S12,D12,head
19.092,-70.004,40.249,NaN,NaN,NaN,NaN,vert,diagonal,S12,D14,head
19.092,-82.731,64.900,NaN,NaN,NaN,NaN,vert,diagonal,S12,D16,head
19.092,-44.548,64.900,NaN,NaN,NaN,NaN,vert,antidiag,S14,D09,head
19.092,-57.276,40.249,NaN,NaN,NaN,NaN,vert,antidiag,S14,D10,head
19.092,-70.004,18.000,NaN,NaN,NaN,NaN,hori,antidiag,S14,D12,head
19.092,-82.731,18.000,NaN,NaN,NaN,NaN,hori,diagonal,S14,D14,head
19.092,-95.459,40.249,NaN,NaN,NaN,NaN,vert,diagonal,S14,D16,head
19.092,-57.276,90.000,NaN,NaN,NaN,NaN,vert,antidiag,S16,D09,head
19.092,-70.004,64.900,NaN,NaN,NaN,NaN,vert,antidiag,S16,D10,head
19.092,-82.731,40.249,NaN,NaN,NaN,NaN,vert,antidiag,S16,D12,head
19.092,-95.459,18.000,NaN,NaN,NaN,NaN,hori,antidiag,S16,D14,head
19.092,-108.187,18.000,NaN,NaN,NaN,NaN,hori,diagonal,S16,D16,head
19.092,-70.004,115.256,NaN,NaN,NaN,NaN,vert,antidiag,S20,D09,head
19.092,-82.731,90.000,NaN,NaN,NaN,NaN,vert,antidiag,S20,D10,head
19.092,-95.459,64.900,NaN,NaN,NaN,NaN,vert,antidiag,S20,D12,head
19.092,-108.187,40.249,NaN,NaN,NaN,NaN,vert,antidiag,S20,D14,head
19.092,-120.915,18.000,NaN,NaN,NaN,NaN,hori,antidiag,S20,D16,head
31.820,-19.092,18.000,NaN,NaN,NaN,NaN,vert,diagonal,S11,D09,head
31.820,-31.820,40.249,NaN,NaN,NaN,NaN,vert,diagonal,S13,D09,head
31.820,-44.548,64.900,NaN,NaN,NaN,NaN,vert,diagonal,S15,D09,head
31.820,-57.276,90.000,NaN,NaN,NaN,NaN,vert,diagonal,S18,D09,head
31.820,-31.820,18.000,NaN,NaN,NaN,NaN,vert,antidiag,S11,D10,head
31.820,-44.548,18.000,NaN,NaN,NaN,NaN,vert,diagonal,S13,D10,head
31.820,-57.276,40.249,NaN,NaN,NaN,NaN,vert,diagonal,S15,D10,head
31.820,-70.004,64.900,NaN,NaN,NaN,NaN,vert,diagonal,S18,D10,head
31.820,-44.548,40.249,NaN,NaN,NaN,NaN,vert,antidiag,S11,D12,head
31.820,-57.276,18.000,NaN,NaN,NaN,NaN,vert,antidiag,S13,D12,head
31.820,-70.004,18.000,NaN,NaN,NaN,NaN,vert,diagonal,S15,D12,head
31.820,-82.731,40.249,NaN,NaN,NaN,NaN,vert,diagonal,S18,D12,head
31.820,-57.276,64.900,NaN,NaN,NaN,NaN,vert,antidiag,S11,D14,head
31.820,-70.004,40.249,NaN,NaN,NaN,NaN,vert,antidiag,S13,D14,head
31.820,-82.731,18.000,NaN,NaN,NaN,NaN,vert,antidiag,S15,D14,head
31.820,-95.459,18.000,NaN,NaN,NaN,NaN,vert,diagonal,S18,D14,head
31.820,-70.004,90.000,NaN,NaN,NaN,NaN,vert,antidiag,S11,D16,head
31.820,-82.731,64.900,NaN,NaN,NaN,NaN,vert,antidiag,S13,D16,head
31.820,-95.459,40.249,NaN,NaN,NaN,NaN,vert,antidiag,S15,D16,head
31.820,-108.187,18.000,NaN,NaN,NaN,NaN,vert,antidiag,S18,D16,head
38.184,-217.919,18.000,NaN,NaN,NaN,NaN,vert,straight,S24,D21,neckA
38.184,-226.919,36.000,NaN,NaN,NaN,NaN,vert,straight,S24,D19,neckA
47.184,-217.919,25.456,NaN,NaN,NaN,NaN,vert,diagonal,S24,D20,neckA
47.184,-226.919,40.249,NaN,NaN,NaN,NaN,vert,diagonal,S24,D18,neckA
38.184,-244.919,36.000,NaN,NaN,NaN,NaN,vert,straight,S22,D21,neckA
47.184,-217.919,25.456,NaN,NaN,NaN,NaN,vert,antidiag,S23,D21,neckA
47.184,-244.919,40.249,NaN,NaN,NaN,NaN,vert,diagonal,S21,D21,neckA
38.184,-253.919,18.000,NaN,NaN,NaN,NaN,vert,straight,S22,D19,neckA
47.184,-226.919,40.249,NaN,NaN,NaN,NaN,vert,antidiag,S23,D19,neckA
47.184,-253.919,25.456,NaN,NaN,NaN,NaN,vert,diagonal,S21,D19,neckA
47.184,-244.919,40.249,NaN,NaN,NaN,NaN,vert,antidiag,S22,D20,neckA
47.184,-253.919,25.456,NaN,NaN,NaN,NaN,vert,antidiag,S22,D18,neckA
38.184,-332.919,18.000,NaN,NaN,NaN,NaN,vert,straight,S32,D28,neckC
38.184,-341.919,36.000,NaN,NaN,NaN,NaN,vert,straight,S30,D28,neckC
47.184,-332.919,25.456,NaN,NaN,NaN,NaN,vert,diagonal,S31,D28,neckC
47.184,-341.919,40.249,NaN,NaN,NaN,NaN,vert,diagonal,S29,D28,neckC
47.184,-332.919,25.456,NaN,NaN,NaN,NaN,vert,antidiag,S32,D27,neckC
47.184,-341.919,40.249,NaN,NaN,NaN,NaN,vert,antidiag,S30,D27,neckC
56.184,-217.919,18.000,NaN,NaN,NaN,NaN,vert,straight,S23,D20,neckA
56.184,-226.919,36.000,NaN,NaN,NaN,NaN,vert,straight,S23,D18,neckA
56.184,-244.919,36.000,NaN,NaN,NaN,NaN,vert,straight,S21,D20,neckA
56.184,-253.919,18.000,NaN,NaN,NaN,NaN,vert,straight,S21,D18,neckA
56.184,-332.919,18.000,NaN,NaN,NaN,NaN,vert,straight,S31,D27,neckC
56.184,-341.919,36.000,NaN,NaN,NaN,NaN,vert,straight,S29,D27,neckC
-47.184,-305.919,0.000,NaN,NaN,NaN,0.000,n/a,n/a,A04,A04,n/a
0.000,38.184,0.000,NaN,NaN,NaN,0.000,n/a,n/a,A01,A01,n/a
0.000,-165.463,0.000,NaN,NaN,NaN,0.000,n/a,n/a,A02,A02,n/a
74.184,-235.919,0.000,NaN,NaN,NaN,0.000,n/a,n/a,A03,A03,n/a
-12.728,4.000,8.000,NaN,NaN,NaN,NaN,scd,scd,S01,D29,head
-38.184,-21.456,8.000,NaN,NaN,NaN,NaN,scd,scd,S02,D30,head
-12.728,-21.456,8.000,NaN,NaN,NaN,NaN,scd,scd,S03,D31,head
-38.184,-46.912,8.000,NaN,NaN,NaN,NaN,scd,scd,S04,D32,head
-12.728,-46.912,8.000,NaN,NaN,NaN,NaN,scd,scd,S05,D33,head
-38.184,-72.368,8.000,NaN,NaN,NaN,NaN,scd,scd,S06,D34,head
-12.728,-72.368,8.000,NaN,NaN,NaN,NaN,scd,scd,S07,D35,head
-12.728,-97.823,8.000,NaN,NaN,NaN,NaN,scd,scd,S08,D36,head
12.728,4.000,8.000,NaN,NaN,NaN,NaN,scd,scd,S09,D37,head
12.728,-21.456,8.000,NaN,NaN,NaN,NaN,scd,scd,S10,D38,head
38.184,-21.456,8.000,NaN,NaN,NaN,NaN,scd,scd,S11,D39,head
12.728,-46.912,8.000,NaN,NaN,NaN,NaN,scd,scd,S12,D40,head
38.184,-46.912,8.000,NaN,NaN,NaN,NaN,scd,scd,S13,D41,head
12.728,-72.368,8.000,NaN,NaN,NaN,NaN,scd,scd,S14,D42,head
38.184,-72.368,8.000,NaN,NaN,NaN,NaN,scd,scd,S15,D43,head
12.728,-97.823,8.000,NaN,NaN,NaN,NaN,scd,scd,S16,D44,head
-38.184,-97.823,8.000,NaN,NaN,NaN,NaN,scd,scd,S17,D45,head
38.184,-97.823,8.000,NaN,NaN,NaN,NaN,scd,scd,S18,D46,head
-12.728,-123.279,8.000,NaN,NaN,NaN,NaN,scd,scd,S19,D47,head
12.728,-123.279,8.000,NaN,NaN,NaN,NaN,scd,scd,S20,D48,head
56.184,-258.919,8.000,NaN,NaN,NaN,NaN,scd,scd,S21,D49,neckA
38.184,-258.919,8.000,NaN,NaN,NaN,NaN,scd,scd,S22,D50,neckA
56.184,-204.919,8.000,NaN,NaN,NaN,NaN,scd,scd,S23,D51,neckA
38.184,-204.919,8.000,NaN,NaN,NaN,NaN,scd,scd,S24,D52,neckA
